dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
11/20/23,8,5,27,10,16,15,43,0,10,0,10,1,56,102,0,0,6,0,1,5,51,17,0,18,0,16,1,17,2,0,1,7,26,4,11,4,5,4,1,0,13,0,1,0,13,13
11/20/23,7,4,22,1,6,5,28,1,10,0,7,0,54,97,0,0,1,0,0,5,51,18,1,18,0,15,0,16,2,0,0,7,21,1,12,8,4,4,0,0,13,0,1,0,13,13
11/20/23,6,1,18,2,5,3,23,0,9,0,5,0,52,101,0,0,0,0,0,6,49,17,1,18,1,14,0,16,3,0,3,7,26,6,11,9,2,2,0,0,14,0,1,1,13,13
11/20/23,5,5,17,0,3,5,20,2,9,0,4,0,51,96,0,0,0,0,0,5,49,17,1,18,3,14,0,17,3,0,5,7,22,0,11,11,7,7,0,0,14,0,1,2,13,13
11/20/23,4,5,12,1,3,6,15,3,7,0,4,0,51,94,1,1,0,0,0,5,48,18,0,16,1,14,0,17,3,0,2,6,21,0,10,11,5,4,0,0,13,0,1,2,13,13
11/20/23,3,1,7,2,2,3,9,0,4,0,3,0,50,89,0,0,0,0,0,3,47,18,1,15,0,14,0,17,3,0,0,6,20,0,10,13,4,3,0,0,13,1,2,1,13,13
11/20/23,2,2,6,0,0,2,6,1,4,0,2,0,49,88,0,0,0,0,2,3,47,18,1,15,1,14,1,18,2,0,0,6,19,3,9,8,3,3,1,0,9,1,2,1,13,13
11/20/23,1,4,4,0,0,4,4,3,3,0,2,0,49,88,0,0,0,0,3,3,44,17,0,15,1,12,0,13,2,0,0,6,22,6,10,10,5,4,2,0,9,1,2,0,13,13
11/19/23,24,1,120,2,121,3,241,0,42,0,38,30,47,88,0,0,20,0,3,3,43,17,1,13,0,13,0,11,1,0,0,7,22,5,10,9,10,8,2,0,10,1,1,1,13,13
11/19/23,23,1,119,2,119,3,238,1,42,0,36,29,46,95,0,0,20,0,2,4,45,18,1,14,0,13,0,11,1,2,0,7,26,6,9,6,11,9,1,0,10,1,1,0,13,12
11/19/23,22,6,118,3,117,9,235,1,41,1,34,28,45,107,0,0,20,0,2,4,52,21,1,15,0,16,0,13,2,1,0,6,32,8,8,7,12,10,1,0,7,1,1,0,13,11
11/19/23,21,5,112,2,114,7,226,2,40,0,33,28,44,100,0,0,20,0,1,3,53,22,1,15,0,16,1,13,2,1,0,6,26,6,6,4,18,16,1,0,7,0,1,2,12,11
11/19/23,20,4,107,4,112,8,219,0,38,0,30,25,44,97,1,0,20,0,1,3,51,19,1,16,0,16,0,14,2,1,2,6,24,3,7,7,22,17,1,0,9,0,1,0,12,11
11/19/23,19,9,103,2,108,11,211,4,38,0,26,23,41,105,3,3,18,0,1,3,54,21,1,16,1,17,2,14,2,2,3,5,28,10,9,6,22,15,1,0,10,0,1,0,12,9
11/19/23,18,6,94,9,106,15,200,2,34,0,21,21,38,105,0,0,18,0,1,4,56,20,1,18,0,18,2,10,4,0,2,6,28,10,8,6,27,19,1,0,8,1,1,1,11,7
11/19/23,17,6,88,5,97,11,185,1,32,1,20,18,41,107,1,1,16,0,3,4,55,19,0,18,2,18,0,6,4,1,2,6,29,7,7,8,28,24,1,0,6,2,1,0,12,8
11/19/23,16,5,82,6,92,11,174,3,31,1,18,17,40,117,6,5,14,0,2,3,54,20,1,16,2,18,0,10,6,1,2,6,38,16,9,13,27,23,2,0,9,0,3,2,10,8
11/19/23,15,12,77,9,86,21,163,3,28,0,17,17,41,106,8,6,13,0,2,4,55,21,1,18,2,16,1,10,5,0,2,6,22,0,8,16,44,32,2,0,12,0,3,4,11,8
11/19/23,14,11,65,11,77,22,142,3,25,0,15,13,44,104,6,4,12,0,3,5,54,20,1,18,2,16,0,17,5,0,0,6,22,0,10,16,41,29,1,0,13,0,2,4,11,7
11/19/23,13,5,54,7,66,12,120,2,22,0,14,13,43,104,4,4,10,0,3,4,54,21,3,16,0,17,0,18,3,0,0,6,25,0,14,11,37,28,3,0,12,0,2,4,11,7
11/19/23,12,7,49,10,59,17,108,2,20,0,13,10,46,104,4,4,5,0,3,4,55,20,4,17,0,18,0,21,2,0,3,6,24,0,13,11,44,37,3,0,17,2,1,4,11,7
11/19/23,11,7,42,14,49,21,91,1,18,0,12,6,49,110,6,5,4,0,2,4,55,19,2,17,0,19,0,25,2,0,3,6,26,0,14,9,34,28,2,0,15,2,1,4,13,9
11/19/23,10,3,35,8,35,11,70,2,17,0,11,5,50,104,6,6,4,0,2,5,54,19,0,17,0,18,0,23,2,0,4,7,19,1,10,7,23,18,2,0,15,2,1,4,13,9
11/19/23,9,5,32,13,27,18,59,3,15,0,10,5,50,110,7,6,3,0,2,5,58,21,1,18,0,19,0,24,4,2,0,7,20,3,11,1,20,17,2,0,18,1,1,4,13,9
11/19/23,8,4,27,7,14,11,41,1,12,0,10,4,50,110,3,2,1,0,1,5,57,20,0,17,0,20,0,23,3,2,0,7,25,9,12,7,12,10,1,0,18,1,2,5,13,8
11/19/23,7,5,23,2,7,7,30,0,11,0,10,2,51,110,1,0,0,0,0,5,57,20,0,18,0,19,0,21,3,2,0,7,26,9,11,6,8,6,0,0,11,1,1,1,14,8
11/19/23,6,3,18,1,5,4,23,1,11,0,9,2,51,104,1,0,0,0,0,5,56,20,0,18,1,18,0,19,4,2,0,8,20,6,9,8,7,7,0,0,11,1,1,0,14,8
11/19/23,5,3,15,0,4,3,19,3,10,0,8,2,50,104,3,1,0,0,1,6,56,21,0,17,0,18,2,19,4,8,2,7,22,7,9,7,7,6,1,0,10,1,3,6,10,8
11/19/23,4,3,12,2,4,5,16,1,7,0,8,2,50,102,5,3,0,0,1,5,53,20,0,17,0,16,0,21,2,12,4,7,22,6,11,7,8,8,1,0,8,1,4,6,10,8
11/19/23,3,3,9,0,2,3,11,1,6,0,7,2,49,103,4,2,0,0,1,6,53,19,0,17,0,17,0,22,1,10,2,7,23,6,12,5,6,5,1,0,5,0,4,4,10,8
11/19/23,2,3,6,0,2,3,8,1,5,0,6,1,49,102,5,0,0,0,1,5,51,18,0,17,0,16,0,16,1,10,2,7,24,11,11,2,8,7,1,0,3,0,3,2,10,8
11/19/23,1,3,3,2,2,5,5,4,4,0,2,0,46,106,6,5,0,0,4,5,51,18,0,18,0,15,0,14,3,9,1,7,27,13,11,5,8,8,0,0,3,0,3,1,10,8
11/18/23,24,4,131,0,94,4,225,1,36,0,35,20,44,107,4,3,16,1,9,5,51,18,0,18,0,15,0,12,3,9,2,7,30,11,13,0,11,9,1,0,5,0,3,2,10,8
11/18/23,23,5,127,2,94,7,221,0,35,0,31,20,40,107,4,2,16,1,12,6,52,19,0,18,0,15,0,10,2,7,2,7,29,9,12,2,14,10,7,0,4,0,2,0,9,8
11/18/23,22,2,122,3,92,5,214,1,35,0,30,18,41,121,5,1,14,1,12,6,52,20,0,15,0,17,0,14,2,8,1,7,41,11,12,9,14,14,10,0,5,0,4,4,10,8
11/18/23,21,1,120,5,89,6,209,1,34,0,30,16,43,130,4,2,14,1,5,6,56,20,0,18,1,18,0,14,2,7,0,7,46,16,12,8,19,19,3,0,4,0,3,4,11,8
11/18/23,20,5,119,6,84,11,203,0,33,1,26,13,43,128,8,4,13,1,4,6,56,20,0,17,0,19,0,14,3,8,0,6,41,14,13,9,26,24,2,0,4,1,3,6,11,7
11/18/23,19,7,114,5,78,12,192,1,33,0,23,11,42,131,8,8,13,1,6,6,56,20,2,18,0,18,0,14,5,7,4,6,45,15,14,11,24,21,3,0,5,1,2,6,10,6
11/18/23,18,8,107,6,73,14,180,1,32,0,22,10,42,128,7,5,13,0,6,7,55,20,2,17,0,18,0,15,5,2,1,6,43,8,13,13,28,25,6,0,7,1,3,5,10,6
11/18/23,17,7,99,4,67,11,166,3,31,1,20,10,40,129,9,6,13,0,5,5,54,20,1,16,0,18,0,15,5,1,2,5,48,12,12,13,29,26,5,0,8,1,1,5,8,5
